DocumentDate,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
2018-10-26,534244,1000905,Multiplex,2018-10-01,532214,1.7740466666666668,301144,1,5033,1917,0,2.0,3,6,1956,0,2,166967,375136,98002,False
2022-09-30,618854,1000906,Condo,2022-09-01,580433,1.9347766666666666,319858,1,3842,2672,600,1.5,2,5,1957,1995,1,162996,246303,98104,True
2017-10-24,500359,1000907,Multiplex,2017-10-01,454962,1.51654,329934,1,5791,980,0,2.9,4,7,1966,0,1,225991,287097,98101,True
2007-12-23,290595,1000908,Townhouse,2007-12-01,311092,1.0369733333333333,280233,1,7127,883,800,2.4,3,11,1954,0,0,103776,409782,98003,False
2012-11-07,404173,1000909,Condo,2012-11-01,376015,1.2533833333333333,322465,1,4307,2460,800,2.5,3,10,2020,0,0,113364,339710,98103,False
2014-06-19,447021,1000910,Single Family,2014-06-01,434136,1.44712,308903,1,7470,2905,0,2.3,4,8,2008,0,0,201157,213642,98002,False
2018-09-03,445688,1000911,Single Family,2018-09-01,481603,1.6053433333333333,277627,1,2434,843,0,3.9,3,11,2019,0,0,198661,218806,98101,False
2023-11-26,574106,1000912,Single Family,2023-11-01,613165,2.0438833333333335,280889,1,4139,2965,0,1.6,1,4,1954,0,0,220613,252055,98104,False
2021-11-16,588539,1000913,Single Family,2021-11-01,547173,1.82391,322679,1,9512,2130,0,2.5,1,5,1981,0,0,312513,331571,98001,False
2013-04-24,436852,1000914,Multiplex,2013-04-01,368103,1.22701,356029,1,9311,2973,0,3.2,1,10,1973,2005,1,206270,328663,98001,False
2012-10-26,348322,1000915,Multiplex,2012-10-01,400911,1.33637,260647,1,6324,2043,0,2.7,4,4,1987,0,0,235890,232551,98003,False
2009-06-01,374808,1000916,Single Family,2009-06-01,353926,1.1797533333333334,317700,1,4446,82,800,3.8,3,4,2022,2009,2,141468,206623,98003,False
2020-01-15,543142,1000917,Single Family,2020-01-01,550638,1.83546,295916,3,4417,1978,0,2.1,4,7,1947,0,0,246076,322526,98103,False
2007-04-20,347910,1000918,Single Family,2007-04-01,311020,1.0367333333333333,335582,1,6380,2948,400,2.4,3,8,1949,0,0,168416,285451,98102,False
2014-03-27,407957,1000919,Multiplex,2014-03-01,411402,1.37134,297487,3,9433,1385,0,1.3,3,4,1944,0,0,204285,472577,98103,False
2022-01-16,603725,1000920,Single Family,2022-01-01,592399,1.9746633333333334,305735,1,10284,1789,0,2.8,3,9,1987,0,0,193469,302928,98004,False
2019-02-03,544817,1000921,Single Family,2019-02-01,549883,1.8329433333333334,297236,1,6010,1959,600,1.9,4,10,1965,0,0,261978,445140,98002,False
2014-10-28,416453,1000922,Townhouse,2014-10-01,427216,1.4240533333333334,292441,2,4039,-219,0,1.5,3,11,1962,0,2,121401,206369,98002,False
2022-08-22,584902,1000923,Townhouse,2022-08-01,592861,1.9762033333333333,295972,1,8303,3437,0,2.6,2,11,2001,1996,1,63005,174142,98001,False
2009-10-15,331501,1000924,Single Family,2009-10-01,344525,1.1484166666666666,288659,1,5029,1378,400,2.6,4,4,1952,0,0,187194,210393,98105,False
2014-01-02,476542,1000925,Condo,2014-01-01,396120,1.3204,360907,1,5945,2504,400,1.2,3,5,1948,0,0,228111,395130,98103,False
2007-07-22,320871,1000926,Single Family,2007-07-01,343828,1.1460933333333334,279969,1,11475,2030,400,3.1,3,8,1959,2015,1,209136,440488,98003,False
2024-08-12,604394,1000927,Townhouse,2024-08-01,650223,2.16741,278855,1,9981,3106,0,2.9,4,8,1996,0,1,273932,237425,98002,False
2023-09-23,586270,1000928,Condo,2023-09-01,621960,2.0732,282785,1,7973,2424,0,1.6,3,11,1963,0,0,226242,263154,98003,False
2013-12-10,414373,1000929,Condo,2013-12-01,406931,1.3564366666666667,305486,1,3684,1912,800,2.4,4,4,1972,1991,1,166169,206481,98103,False
2021-01-17,584494,1000930,Single Family,2021-01-01,573835,1.9127833333333333,305572,1,8134,1385,600,3.2,3,8,1959,0,2,60474,155068,98101,False
2013-01-05,370495,1000931,Townhouse,2013-01-01,428445,1.42815,259423,3,10687,2738,0,2.6,4,5,1999,0,1,185761,357472,98003,True
2013-02-08,466000,1000932,Townhouse,2013-02-01,442973,1.4765766666666666,315594,1,6373,601,600,2.2,4,11,1987,0,2,261677,317841,98105,True
2009-10-26,360217,1000933,Condo,2009-10-01,370728,1.23576,291494,1,11553,2616,0,2.0,3,10,2003,0,2,176477,300839,98002,False
2006-11-24,325993,1000934,Single Family,2006-11-01,313276,1.0442533333333333,312178,1,11378,1220,0,2.8,4,5,1969,0,2,201699,187995,98103,False
2006-12-28,309084,1000935,Multiplex,2006-12-01,285834,0.95278,324402,1,12491,3101,0,3.8,5,5,2012,0,0,225281,431196,98102,True
2019-04-13,520080,1000936,Multiplex,2019-04-01,522616,1.7420533333333332,298544,1,8415,2229,0,3.0,3,9,1956,2014,1,139082,259731,98102,False
2017-09-04,475861,1000937,Townhouse,2017-09-01,485441,1.6181366666666666,294079,1,9262,2615,0,1.2,3,7,1953,1996,1,237394,342690,98103,False
2014-01-11,457527,1000938,Multiplex,2014-01-01,441174,1.47058,311120,1,11742,2165,0,2.4,4,4,1958,0,1,298227,183635,98102,False
2009-06-20,350719,1000939,Townhouse,2009-06-01,378035,1.2601166666666668,278322,1,8842,698,0,3.7,4,10,2010,0,2,189631,284757,98002,False
2012-11-09,417791,1000940,Townhouse,2012-11-01,392876,1.3095866666666667,319025,1,5996,1411,400,1.3,2,11,1998,2011,0,132256,323309,98101,True
2007-07-31,311464,1000941,Townhouse,2007-07-01,366499,1.2216633333333333,254950,3,6154,2637,400,4.0,5,8,2006,0,0,196003,326166,98003,False
2015-09-26,449942,1000942,Multiplex,2015-09-01,408887,1.3629566666666666,330122,1,8215,2233,400,3.8,1,5,1983,0,0,66536,312371,98105,False
2019-10-07,495385,1000943,Townhouse,2019-10-01,527889,1.75963,281527,1,3628,3044,600,1.2,4,11,1971,0,0,220214,339561,98104,False
2005-05-29,336495,1000944,Condo,2005-05-01,284029,0.9467633333333333,355416,1,7070,2422,0,3.8,4,4,1950,2000,0,227136,209558,98002,True
2014-10-03,401981,1000945,Single Family,2014-10-01,388849,1.2961633333333333,310131,1,10789,1326,0,2.1,6,10,1941,0,1,300538,315789,98001,False
2018-10-30,489772,1000946,Single Family,2018-10-01,495486,1.65162,296540,2,926,1463,400,3.5,2,10,2007,2021,0,188360,309100,98004,False
2008-06-27,328010,1000947,Townhouse,2008-06-01,308315,1.0277166666666666,319163,1,12103,2182,0,2.3,4,4,1956,0,1,224509,318533,98004,False
2019-12-14,508884,1000948,Single Family,2019-12-01,516274,1.7209133333333333,295705,1,10867,248,0,2.3,3,7,2020,0,1,148322,305787,98002,False
2016-03-07,483511,1000949,Multiplex,2016-03-01,462531,1.54177,313607,1,6120,3438,0,2.9,3,9,1979,0,0,178614,198142,98103,False
2008-08-08,327959,1000950,Multiplex,2008-08-01,359830,1.1994333333333334,273428,1,9130,2453,600,3.3,2,8,1985,0,0,108488,194576,98003,False
2010-03-29,406813,1000951,Single Family,2010-03-01,334844,1.1161466666666666,364479,1,7509,3081,0,1.1,4,9,1943,2000,1,188312,122858,98103,True
2019-01-23,494948,1000952,Multiplex,2019-01-01,537671,1.7922366666666667,276162,1,11189,835,600,2.8,3,10,1977,2018,1,181681,365402,98103,False
2010-03-11,370077,1000953,Single Family,2010-03-01,366957,1.22319,302550,2,10448,3095,0,1.6,2,8,2002,0,2,217951,366212,98001,False
2009-09-18,327683,1000954,Single Family,2009-09-01,371534,1.2384466666666667,264591,1,3299,3885,400,2.0,4,10,1968,2017,2,162584,367484,98102,False
2006-07-05,324629,1000955,Single Family,2006-07-01,303364,1.0112133333333333,321029,2,9261,1043,600,2.0,4,5,1958,2003,2,205000,324543,98004,False
2009-11-02,350479,1000956,Townhouse,2009-11-01,324312,1.08104,324205,1,6883,2717,400,2.4,4,5,1968,0,1,179997,129350,98104,False
2015-03-21,439421,1000957,Single Family,2015-03-01,419723,1.3990766666666667,314079,1,7748,2100,0,2.0,5,4,1974,0,2,180110,217863,98104,True
2009-09-21,386611,1000958,Townhouse,2009-09-01,325121,1.0837366666666666,356738,1,5315,864,0,1.3,3,8,2009,0,2,204821,313633,98003,False
2020-08-20,520652,1000959,Single Family,2020-08-01,549839,1.8327966666666666,284075,1,12744,2494,600,1.4,6,8,1962,0,2,202431,310841,98004,False
2022-03-11,601965,1000960,Single Family,2022-03-01,613908,2.04636,294163,1,10620,2766,0,1.1,5,10,1985,0,0,245670,282180,98001,False
2007-10-13,301411,1000961,Single Family,2007-10-01,313180,1.0439333333333334,288726,1,5280,1619,0,2.4,3,9,1983,0,2,192761,329513,98002,False
2017-05-13,483690,1000962,Multiplex,2017-05-01,492892,1.6429733333333334,294399,1,3496,3032,0,3.9,3,5,1987,0,0,179006,300932,98103,False
2020-07-30,504415,1000963,Townhouse,2020-07-01,509814,1.69938,296822,1,6342,766,600,1.3,3,6,1991,2002,1,189151,309661,98103,False
2013-02-19,390695,1000964,Townhouse,2013-02-01,414177,1.38059,282991,1,8803,904,0,3.8,3,4,1947,2003,0,157120,248874,98105,False
2010-03-16,362531,1000965,Single Family,2010-03-01,378367,1.2612233333333334,287443,1,8220,2209,400,3.2,4,11,1994,0,0,178405,378560,98105,False
2008-05-17,391898,1000966,Single Family,2008-05-01,308496,1.02832,381105,1,11259,2120,0,2.9,4,8,2005,0,0,321869,265538,98105,False
2007-03-30,327504,1000967,Multiplex,2007-03-01,320402,1.0680066666666668,306649,1,9869,1526,0,2.9,4,7,2016,0,0,145239,193548,98102,True
2009-04-05,400597,1000968,Multiplex,2009-04-01,365275,1.2175833333333332,329009,1,10408,2747,400,3.5,3,7,1979,0,0,183280,238320,98104,False
2014-06-10,433603,1000969,Multiplex,2014-06-01,368318,1.2277266666666666,353175,1,8480,2524,0,1.3,2,6,1970,0,2,176750,272122,98105,False
2024-12-21,620442,1000970,Townhouse,2024-12-01,658763,2.1958766666666665,282548,2,3332,2786,0,2.5,5,5,1987,0,0,185169,379520,98103,False
2018-05-08,545702,1000971,Townhouse,2018-05-01,506595,1.68865,323158,1,6912,2001,400,3.1,3,5,2000,0,0,180125,296618,98004,True
2020-06-30,553393,1000972,Townhouse,2020-06-01,554617,1.8487233333333333,299337,1,10680,2582,600,2.8,6,5,1991,0,0,216754,285108,98004,False
2017-06-23,461028,1000973,Single Family,2017-06-01,472055,1.5735166666666667,292992,3,7345,1743,0,3.5,2,9,1977,0,1,97389,200106,98102,False
2017-11-26,494426,1000974,Townhouse,2017-11-01,445855,1.4861833333333334,332681,1,9009,3743,600,1.2,6,10,1975,0,0,262230,362838,98004,False
2008-09-09,328681,1000975,Condo,2008-09-01,348140,1.1604666666666668,283231,2,6543,1449,400,3.1,2,7,1994,2000,0,237954,247843,98103,True
2024-05-12,572383,1000976,Condo,2024-05-01,630402,2.10134,272389,1,4410,3784,600,2.6,3,5,1952,2018,0,125427,291997,98104,False
2022-03-29,612449,1000977,Multiplex,2022-03-01,585012,1.95004,314069,1,7129,2127,0,2.1,1,7,1976,0,1,63855,418414,98104,False
2006-01-13,344848,1000978,Townhouse,2006-01-01,333752,1.1125066666666668,309973,1,8427,999,0,2.0,4,6,1986,0,0,141375,340701,98104,False
2012-08-05,449917,1000979,Condo,2012-08-01,410020,1.3667333333333334,329191,1,5532,3194,600,2.9,5,4,2010,0,0,185440,169739,98002,False
2012-11-04,407443,1000980,Multiplex,2012-11-01,433204,1.4440133333333334,282160,1,6792,2200,600,3.7,3,10,1961,0,0,354817,158439,98002,False
2012-03-18,387317,1000981,Townhouse,2012-03-01,397856,1.3261866666666666,292053,1,4681,2780,0,2.5,5,9,1978,0,2,232595,294855,98002,False
2019-11-23,544552,1000982,Single Family,2019-11-01,505678,1.6855933333333333,323062,1,10857,3079,0,3.5,4,8,1997,0,0,91544,202980,98002,False
2012-10-13,420274,1000983,Condo,2012-10-01,391011,1.30337,322451,1,6616,2370,0,2.2,4,6,1969,2015,1,158620,351883,98004,False
2005-06-02,349148,1000984,Single Family,2005-06-01,308313,1.02771,339733,1,11858,1626,0,1.3,4,10,1957,0,0,196807,303381,98101,False
2016-01-22,460497,1000985,Townhouse,2016-01-01,482153,1.6071766666666667,286525,1,12086,2880,0,1.2,3,7,1957,1997,0,215221,313230,98004,True
2008-11-29,332491,1000986,Condo,2008-11-01,308118,1.02706,323730,1,7256,2100,0,1.2,3,6,2013,0,0,121115,243460,98101,False
2006-01-27,290533,1000987,Townhouse,2006-01-01,312170,1.0405666666666666,279206,1,4474,2648,600,2.1,5,8,1978,0,0,191900,439310,98004,False
2010-11-10,381119,1000988,Single Family,2010-11-01,397186,1.3239533333333333,287864,3,1242,377,0,2.0,5,10,1965,0,0,156941,527407,98103,False
2006-08-25,265552,1000989,Condo,2006-08-01,307195,1.0239833333333332,259332,1,3083,2457,400,3.2,6,9,2010,0,0,133774,277713,98001,False
2018-12-03,522804,1000990,Single Family,2018-12-01,518142,1.72714,302699,2,3378,1589,0,3.2,5,11,1946,0,0,215575,328243,98001,False
2006-09-16,329635,1000991,Townhouse,2006-09-01,321862,1.0728733333333333,307245,1,11635,3422,0,1.2,2,4,2008,0,1,246432,307793,98002,False
2021-12-15,579446,1000992,Townhouse,2021-12-01,581011,1.9367033333333334,299191,1,7847,2598,0,1.7,4,8,2004,0,2,250462,279225,98001,False
2005-12-30,304146,1000993,Single Family,2005-12-01,283804,0.9460133333333334,321502,1,8668,2291,0,1.8,3,10,1985,0,0,234463,233434,98003,False
2013-05-04,456560,1000994,Condo,2013-05-01,394462,1.3148733333333333,347227,1,838,2489,400,2.6,6,9,1957,0,1,170157,213202,98102,False
2024-03-17,658214,1000995,Single Family,2024-03-01,632460,2.1082,312216,1,3906,1301,600,1.4,3,7,1952,2014,2,242872,209152,98102,False
2015-09-29,425860,1000996,Townhouse,2015-09-01,413428,1.3780933333333334,309021,1,10161,3398,0,1.4,4,8,1964,0,2,218543,332419,98001,False
2013-10-17,392895,1000997,Single Family,2013-10-01,405175,1.3505833333333332,290907,1,8360,3693,0,3.8,3,11,1947,0,0,208036,258426,98102,False
2020-10-04,513892,1000998,Townhouse,2020-10-01,545340,1.8178,282699,1,7058,2414,0,3.4,3,6,2013,0,1,163298,93736,98101,False
2005-03-25,316538,1000999,Single Family,2005-03-01,335692,1.1189733333333334,282882,1,9194,3372,600,1.5,2,5,1971,2006,0,170187,335588,98103,False
2020-05-15,510278,1001000,Condo,2020-05-01,548337,1.82779,279177,1,12407,1644,400,2.2,5,6,1956,0,1,204433,296939,98102,False
